0.010000 1.000647 -0.011589 0.000067
0.020000 1.000531 -0.077299 0.002988
0.030000 0.999758 0.013784 0.000095
0.040000 0.999896 -0.022319 0.000249
0.050000 0.999673 -0.066035 0.002180
0.060000 0.999012 -0.103255 0.005331
0.070000 0.997980 -0.042271 0.000893
0.080000 0.997557 -0.121634 0.007397
0.090000 0.996341 -0.097708 0.004773
0.100000 0.995364 -0.056795 0.001613
0.110000 0.994796 -0.160346 0.012855
0.120000 0.993192 -0.068016 0.002313
0.130000 0.992512 -0.174483 0.015222
0.140000 0.990767 -0.167389 0.014010
0.150000 0.989093 -0.158258 0.012523
0.160000 0.987511 -0.156182 0.012196
0.170000 0.985949 -0.163029 0.013289
0.180000 0.984319 -0.154774 0.011977
0.190000 0.982771 -0.231475 0.026790
0.200000 0.980456 -0.239301 0.028633
0.210000 0.978063 -0.128517 0.008258
0.220000 0.976778 -0.294382 0.043330
0.230000 0.973834 -0.191904 0.018414
0.240000 0.971915 -0.206693 0.021361
0.250000 0.969848 -0.252505 0.031880
0.260000 0.967323 -0.342549 0.058670
0.270000 0.963898 -0.238815 0.028516
0.280000 0.961510 -0.307210 0.047189
0.290000 0.958437 -0.290015 0.042054
0.300000 0.955537 -0.266312 0.035461
0.310000 0.952874 -0.270005 0.036451
0.320000 0.950174 -0.413109 0.085329
0.330000 0.946043 -0.286978 0.041178
0.340000 0.943173 -0.343415 0.058967
0.350000 0.939739 -0.285154 0.040656
0.360000 0.936888 -0.432620 0.093580
0.370000 0.932561 -0.318171 0.050616
0.380000 0.929380 -0.422173 0.089115
0.390000 0.925158 -0.380321 0.072322
0.400000 0.921355 -0.354569 0.062860
0.410000 0.917809 -0.444549 0.098812
0.420000 0.913364 -0.361890 0.065482
0.430000 0.909745 -0.445578 0.099270
0.440000 0.905289 -0.476291 0.113427
0.450000 0.900526 -0.415625 0.086372
0.460000 0.896370 -0.449995 0.101248
0.470000 0.891870 -0.480452 0.115417
0.480000 0.887065 -0.466049 0.108601
0.490000 0.882405 -0.440784 0.097145
0.500000 0.877997 -0.502385 0.126195
0.510000 0.872973 -0.457298 0.104561
0.520000 0.868400 -0.529939 0.140418
0.530000 0.863101 -0.465101 0.108159
0.540000 0.858450 -0.564204 0.159163
0.550000 0.852808 -0.537461 0.144432
0.560000 0.847433 -0.501490 0.125746
0.570000 0.842418 -0.557969 0.155665
0.580000 0.836838 -0.513100 0.131636
0.590000 0.831707 -0.623811 0.194570
0.600000 0.825469 -0.529959 0.140428
0.610000 0.820170 -0.549192 0.150806
0.620000 0.814678 -0.626584 0.196304
0.630000 0.808412 -0.612525 0.187593
0.640000 0.802287 -0.593714 0.176248
0.650000 0.796350 -0.613556 0.188225
0.660000 0.790214 -0.625197 0.195435
0.670000 0.783962 -0.621948 0.193410
0.680000 0.777743 -0.574250 0.164881
0.690000 0.772000 -0.682645 0.233002
0.700000 0.765174 -0.670380 0.224705
0.710000 0.758470 -0.645963 0.208634
0.720000 0.752010 -0.607257 0.184381
0.730000 0.745938 -0.661954 0.219092
0.740000 0.739318 -0.683305 0.233453
0.750000 0.732485 -0.736129 0.270943
0.760000 0.725124 -0.645674 0.208447
0.770000 0.718667 -0.770253 0.296645
0.780000 0.710964 -0.627787 0.197058
0.790000 0.704687 -0.725254 0.262997
0.800000 0.697434 -0.761505 0.289945
0.810000 0.689819 -0.702371 0.246663
0.820000 0.682795 -0.729688 0.266222
0.830000 0.675498 -0.797773 0.318221
0.840000 0.667521 -0.723274 0.261563
0.850000 0.660288 -0.711537 0.253143
0.860000 0.653173 -0.775446 0.300658
0.870000 0.645418 -0.738853 0.272952
0.880000 0.638030 -0.763771 0.291673
0.890000 0.630392 -0.859027 0.368964
0.900000 0.621802 -0.715672 0.256093
0.910000 0.614645 -0.812235 0.329863
0.920000 0.606523 -0.822140 0.337957
0.930000 0.598301 -0.805796 0.324654
0.940000 0.590243 -0.811472 0.329243
0.950000 0.582128 -0.785092 0.308185
0.960000 0.574278 -0.825534 0.340753
0.970000 0.566022 -0.814602 0.331788
0.980000 0.557876 -0.849003 0.360403
0.990000 0.549386 -0.879856 0.387074
1.000000 0.540588 -0.841645 0.354183
1.010000 0.532171 -0.870552 0.378930
1.020000 0.523466 -0.773916 0.299473
1.030000 0.515726 -0.924715 0.427549
1.040000 0.506479 -0.822544 0.338289
1.050000 0.498254 -0.924916 0.427735
1.060000 0.489005 -0.812888 0.330394
1.070000 0.480876 -0.912619 0.416437
1.080000 0.471750 -0.881813 0.388797
1.090000 0.462932 -0.869878 0.378344
1.100000 0.454233 -0.939656 0.441476
1.110000 0.444836 -0.841196 0.353805
1.120000 0.436424 -0.907879 0.412122
1.130000 0.427345 -0.907143 0.411454
1.140000 0.418274 -0.914668 0.418309
1.150000 0.409127 -0.934431 0.436581
1.160000 0.399783 -0.909813 0.413880
1.170000 0.390685 -0.941610 0.443315
1.180000 0.381269 -0.865386 0.374446
1.190000 0.372615 -0.983078 0.483221
1.200000 0.362784 -0.970560 0.470993
1.210000 0.353079 -0.853743 0.364438
1.220000 0.344541 -1.009966 0.510016
1.230000 0.334441 -0.958735 0.459586
1.240000 0.324854 -0.884930 0.391550
1.250000 0.316005 -0.944340 0.445889
1.260000 0.306561 -1.005169 0.505183
1.270000 0.296510 -0.889922 0.395980
1.280000 0.287610 -0.972995 0.473359
1.290000 0.277881 -1.003159 0.503164
1.300000 0.267849 -0.991267 0.491305
1.310000 0.257936 -0.962446 0.463151
1.320000 0.248312 -0.961769 0.462500
1.330000 0.238694 -0.983195 0.483336
1.340000 0.228862 -0.912762 0.416567
1.350000 0.219735 -0.979770 0.479975
1.360000 0.209937 -0.957393 0.458301
1.370000 0.200363 -1.037885 0.538602
1.380000 0.189984 -0.921197 0.424302
1.390000 0.180772 -1.005048 0.505061
1.400000 0.170722 -1.005483 0.505498
1.410000 0.160667 -1.015054 0.515167
1.420000 0.150516 -0.922840 0.425817
1.430000 0.141288 -1.076388 0.579305
1.440000 0.130524 -0.915089 0.418694
1.450000 0.121373 -1.075985 0.578871
1.460000 0.110613 -0.965981 0.466560
1.470000 0.100953 -0.959576 0.460393
1.480000 0.091358 -0.983951 0.484080
1.490000 0.081518 -1.018400 0.518569
1.500000 0.071334 -0.966748 0.467301
1.510000 0.061667 -1.025417 0.525740
1.520000 0.051413 -1.039254 0.540025
1.530000 0.041020 -1.000738 0.500739
1.540000 0.031013 -0.978892 0.479114
1.550000 0.021224 -1.003985 0.503993
1.560000 0.011184 -0.968030 0.468541
1.570000 0.001504 -1.015813 0.515938
1.580000 -0.008655 -1.041892 0.542769
1.590000 -0.019074 -0.946539 0.447968
1.600000 -0.028539 -1.019651 0.519844
1.610000 -0.038735 -0.970980 0.471401
1.620000 -0.048445 -1.035118 0.535734
1.630000 -0.058796 -0.955667 0.456650
1.640000 -0.068353 -1.053419 0.554846
1.650000 -0.078887 -0.939764 0.441578
1.660000 -0.088285 -1.022210 0.522456
1.670000 -0.098507 -0.970837 0.471262
1.680000 -0.108215 -1.035836 0.536478
1.690000 -0.118574 -0.954950 0.455965
1.700000 -0.128123 -0.967277 0.467812
1.710000 -0.137796 -1.048943 0.550140
1.720000 -0.148285 -0.972852 0.473221
1.730000 -0.158014 -0.956379 0.457331
1.740000 -0.167578 -1.049779 0.551018
1.750000 -0.178076 -0.922784 0.425765
1.760000 -0.187303 -0.985818 0.485919
1.770000 -0.197162 -1.016252 0.516384
1.780000 -0.207324 -1.005127 0.505140
1.790000 -0.217375 -0.909573 0.413662
1.800000 -0.226471 -0.956608 0.457549
1.810000 -0.236037 -1.008674 0.508712
1.820000 -0.246124 -0.946688 0.448109
1.830000 -0.255591 -0.943285 0.444894
1.840000 -0.265024 -0.966482 0.467044
1.850000 -0.274688 -0.994366 0.494382
1.860000 -0.284632 -0.988217 0.488287
1.870000 -0.294514 -0.886229 0.392701
1.880000 -0.303377 -0.970690 0.471120
1.890000 -0.313083 -1.013378 0.513467
1.900000 -0.323217 -0.950163 0.451405
1.910000 -0.332719 -0.926974 0.429641
1.920000 -0.341989 -0.907903 0.412144
1.930000 -0.351068 -0.961484 0.462225
1.940000 -0.360682 -0.922686 0.425675
1.950000 -0.369909 -0.854991 0.365505
1.960000 -0.378459 -0.922823 0.425801
1.970000 -0.387687 -0.975868 0.476159
1.980000 -0.397446 -0.917310 0.420728
